IPM,Habitat,log_size_bin,iteration,n_plants,prop_plants
Parameter-resampled,FF,pre-reproductive2,249,0.006838521764874419,0.296567268947442
Parameter-resampled,FF,pre-reproductive2,250,0.006616305412144572,0.29387741249390403
Parameter-resampled,FF,reproductive1,31,101.33188357329675,0.37796114527631114
Parameter-resampled,FF,reproductive1,32,111.31441327470543,0.4278781238152863
Parameter-resampled,FF,reproductive1,33,69.60587323584316,0.2828326564325903
Parameter-resampled,FF,reproductive1,34,66.47425262295639,0.2964329567345344
Parameter-resampled,FF,reproductive1,35,65.5526480646211,0.31153603609022923
Parameter-resampled,FF,reproductive1,36,76.43186611135235,0.3747544021328134
Parameter-resampled,FF,reproductive1,37,73.27920128061285,0.3722474512115281
Parameter-resampled,FF,reproductive1,38,72.461699020027325,0.3932471410573376
Parameter-resampled,FF,reproductive1,39,78.47311980294069,0.4346664575159272
Parameter-resampled,FF,reproductive1,40,77.37062927362855,0.4349817253554399
Parameter-resampled,FF,reproductive1,41,77.83978102583072,0.44757663238433215
Parameter-resampled,FF,reproductive1,42,67.56591688787073,0.39532822660255973
Parameter-resampled,FF,reproductive1,43,61.887518633706385,0.37900668788960756
Parameter-resampled,FF,reproductive1,44,52.96769377943547,0.33597032474031435
Parameter-resampled,FF,reproductive1,45,59.980268888037664,0.4218279927729054
Parameter-resampled,FF,reproductive1,46,54.759972162839325,0.40048457319679326
Parameter-resampled,FF,reproductive1,47,63.04185584874914,0.4667469391046974
Parameter-resampled,FF,reproductive1,48,63.9333503143731,0.48018127464150345
Parameter-resampled,FF,reproductive1,49,63.854210540549545,0.48347304303168415
Parameter-resampled,FF,reproductive1,50,63.106764609260026,0.4833543258204057
Parameter-resampled,FF,reproductive1,51,55.63300451274528,0.431774381661304
Parameter-resampled,FF,reproductive1,52,54.629401558714264,0.43804770036321955
Parameter-resampled,FF,reproductive1,53,48.784349866648746,0.39900461066323517
Parameter-resampled,FF,reproductive1,54,50.65114605378661,0.43543073479108957
Parameter-resampled,FF,reproductive1,55,51.212300799182565,0.45318789594996883
Parameter-resampled,FF,reproductive1,56,50.560217843995424,0.46013249344575163
Parameter-resampled,FF,reproductive1,57,47.77235056203516,0.4461161522319779
Parameter-resampled,FF,reproductive1,58,46.13311717753816,0.4363051310868995
Parameter-resampled,FF,reproductive1,59,46.015401008577946,0.4474753698335143
Parameter-resampled,FF,reproductive1,60,46.09072085579408,0.4597177780270307
Parameter-resampled,FF,reproductive1,61,43.82932408240661,0.4417101538624445
Parameter-resampled,FF,reproductive1,62,44.63012260990337,0.4677071625061085
Parameter-resampled,FF,reproductive1,63,37.51297750044786,0.4009262765661839
Parameter-resampled,FF,reproductive1,64,35.247529588001065,0.3847497876835964
Parameter-resampled,FF,reproductive1,65,32.92736933807281,0.38347013877153235
Parameter-resampled,FF,reproductive1,66,27.628784991594603,0.35515076408058993
Parameter-resampled,FF,reproductive1,67,23.33296622239861,0.32689597602162024
Parameter-resampled,FF,reproductive1,68,26.611779662176712,0.3826552707720928
Parameter-resampled,FF,reproductive1,69,26.681092194095,0.39268423605864994
Parameter-resampled,FF,reproductive1,70,26.986576102395702,0.40894533133689376
Parameter-resampled,FF,reproductive1,71,26.591566999899136,0.40768939629540635
Parameter-resampled,FF,reproductive1,72,20.807658315339587,0.33742968663771933
Parameter-resampled,FF,reproductive1,73,13.333821834736263,0.23764342489170026
Parameter-resampled,FF,reproductive1,74,11.93008609312956,0.24080997901011783
Parameter-resampled,FF,reproductive1,75,10.935973576405328,0.24913113768486012
Parameter-resampled,FF,reproductive1,76,10.127060685626716,0.24244539587993089
Parameter-resampled,FF,reproductive1,77,12.945910273302262,0.3197492145155293
Parameter-resampled,FF,reproductive1,78,9.664670995834538,0.2550791217605311
Parameter-resampled,FF,reproductive1,79,7.497821552427863,0.22290093212528317
Parameter-resampled,FF,reproductive1,80,9.672457862733825,0.3135357430287587
Parameter-resampled,FF,reproductive1,81,11.68331897231307,0.3925628500615131
Parameter-resampled,FF,reproductive1,82,13.207364437888252,0.45512098563098413
Parameter-resampled,FF,reproductive1,83,13.2201930087441,0.4589673134583506
Parameter-resampled,FF,reproductive1,84,13.422539529700249,0.47327490153287644
Parameter-resampled,FF,reproductive1,85,11.345475959738803,0.40683310598742795
Parameter-resampled,FF,reproductive1,86,9.111705813264397,0.3417880657827442
Parameter-resampled,FF,reproductive1,87,9.934531468565696,0.4076370313169109
Parameter-resampled,FF,reproductive1,88,9.716990286629377,0.405411394766549
Parameter-resampled,FF,reproductive1,89,9.66142907417135,0.409142224568289
Parameter-resampled,FF,reproductive1,90,8.30232031771875,0.36510930679939796
Parameter-resampled,FF,reproductive1,91,7.734144420328578,0.36156418955697234
Parameter-resampled,FF,reproductive1,92,8.406028659938551,0.4060622222583578
Parameter-resampled,FF,reproductive1,93,8.781996450188846,0.43118130850856157
Parameter-resampled,FF,reproductive1,94,8.460382762236218,0.4281320368324536
Parameter-resampled,FF,reproductive1,95,7.808924571275834,0.4092634487912434
Parameter-resampled,FF,reproductive1,96,7.110864737877366,0.3822572679442595
Parameter-resampled,FF,reproductive1,97,4.162771237333819,0.24273812406802142
Parameter-resampled,FF,reproductive1,98,2.9598809557839543,0.2037540622706892
Parameter-resampled,FF,reproductive1,99,3.5526288576160288,0.26336452111787567
Parameter-resampled,FF,reproductive1,100,4.151767728578165,0.31637032707897045
Parameter-resampled,FF,reproductive1,101,3.965759599792063,0.3181299049178937
Parameter-resampled,FF,reproductive1,102,3.881724984675666,0.32746229000579036
Parameter-resampled,FF,reproductive1,103,4.191275080735694,0.36353848778754294
Parameter-resampled,FF,reproductive1,104,4.324102251176312,0.3828503279768821
Parameter-resampled,FF,reproductive1,105,3.59004594914846,0.3309260010405669
Parameter-resampled,FF,reproductive1,106,3.3464926211865964,0.3267875881385455
Parameter-resampled,FF,reproductive1,107,2.386749593516757,0.2509861257548607
Parameter-resampled,FF,reproductive1,108,1.9624454729073366,0.23188091553261117
Parameter-resampled,FF,reproductive1,109,2.0375235850273956,0.27370050500784643
Parameter-resampled,FF,reproductive1,110,1.731723693576392,0.2547917267189433
Parameter-resampled,FF,reproductive1,111,2.327491630470251,0.3551535553603267
Parameter-resampled,FF,reproductive1,112,2.808702863316612,0.43752030012363874
Parameter-resampled,FF,reproductive1,113,2.6129288376110726,0.4226777653421346
Parameter-resampled,FF,reproductive1,114,2.82150516035312,0.462690323237043
Parameter-resampled,FF,reproductive1,115,2.79421687862731,0.46412835498223864
Parameter-resampled,FF,reproductive1,116,2.8056321409506473,0.4765719785303942
Parameter-resampled,FF,reproductive1,117,2.6936664977617184,0.4653744122821104
Parameter-resampled,FF,reproductive1,118,2.656369875118503,0.47017315679924043
Parameter-resampled,FF,reproductive1,119,2.53282310712045,0.45728990633710725
Parameter-resampled,FF,reproductive1,120,2.4687474233750755,0.4575765244926882
Parameter-resampled,FF,reproductive1,121,2.444160628240518,0.46135093762434154
Parameter-resampled,FF,reproductive1,122,2.4424197031956947,0.46505893422172684
Parameter-resampled,FF,reproductive1,123,2.447498524517439,0.4739292551262296
Parameter-resampled,FF,reproductive1,124,2.3063879608750035,0.4532835437675252
Parameter-resampled,FF,reproductive1,125,2.2055751180735728,0.4457393683711013
Parameter-resampled,FF,reproductive1,126,2.170339768162804,0.45910003649718123
Parameter-resampled,FF,reproductive1,127,1.9890460298231412,0.43838628121468765
Parameter-resampled,FF,reproductive1,128,2.045977192826184,0.46196544419097724
Parameter-resampled,FF,reproductive1,129,2.0570354828522093,0.46821509725539784
Parameter-resampled,FF,reproductive1,130,2.052035912621307,0.4754355629293293
Parameter-resampled,FF,reproductive1,131,2.0596105110549723,0.4782012921619555
Parameter-resampled,FF,reproductive1,132,2.007896348305633,0.47203624046951653
Parameter-resampled,FF,reproductive1,133,1.9756293658592108,0.474896433445267
Parameter-resampled,FF,reproductive1,134,1.7320152364231656,0.4322931438058884
Parameter-resampled,FF,reproductive1,135,1.7253027528501126,0.4419648431631957
Parameter-resampled,FF,reproductive1,136,1.7608244908701243,0.4629794221622518
Parameter-resampled,FF,reproductive1,137,1.6579853522389236,0.45806579685905846
Parameter-resampled,FF,reproductive1,138,1.2954638270663805,0.36403484902737454
Parameter-resampled,FF,reproductive1,139,1.4746772199986509,0.4276956498431581
Parameter-resampled,FF,reproductive1,140,1.5036340682832086,0.4540478518987113
Parameter-resampled,FF,reproductive1,141,1.3471314349408037,0.4293454753054137
Parameter-resampled,FF,reproductive1,142,1.2895254479520095,0.4222594206015506
Parameter-resampled,FF,reproductive1,143,1.2883635484340845,0.4297926643757267
Parameter-resampled,FF,reproductive1,144,1.3207552763808295,0.4571299236066866
Parameter-resampled,FF,reproductive1,145,1.3139720588169865,0.4609134960945772
Parameter-resampled,FF,reproductive1,146,1.2333521789090822,0.4479583607387745
Parameter-resampled,FF,reproductive1,147,1.2044710944800212,0.4441690826263126
Parameter-resampled,FF,reproductive1,148,1.1847186910585292,0.4445664010704586
Parameter-resampled,FF,reproductive1,149,1.0208343018322485,0.4105496454043789
Parameter-resampled,FF,reproductive1,150,0.9817867662116361,0.41860671868185845
Parameter-resampled,FF,reproductive1,151,1.0353008428216435,0.44637755802969087
Parameter-resampled,FF,reproductive1,152,1.066950214924668,0.47310275276156677
Parameter-resampled,FF,reproductive1,153,1.0236752167206291,0.4626507513606581
Parameter-resampled,FF,reproductive1,154,1.03375611800227,0.47251021025396067
Parameter-resampled,FF,reproductive1,155,1.0232184940449318,0.4785696679468446
Parameter-resampled,FF,reproductive1,156,0.9844202002735939,0.4667050194355189
Parameter-resampled,FF,reproductive1,157,0.967479814986118,0.4630867137245416
Parameter-resampled,FF,reproductive1,158,0.8970021526050314,0.44168012305497406
Parameter-resampled,FF,reproductive1,159,0.7905389199221258,0.40440299438144245
Parameter-resampled,FF,reproductive1,160,0.7482937751610234,0.3993307441269931
Parameter-resampled,FF,reproductive1,161,0.6289993970364283,0.3468178338909272
Parameter-resampled,FF,reproductive1,162,0.6655110264393064,0.37654259512369925
Parameter-resampled,FF,reproductive1,163,0.6225048784066964,0.3650129792760684
Parameter-resampled,FF,reproductive1,164,0.5045291337920885,0.3062448811819767
Parameter-resampled,FF,reproductive1,165,0.37724764212945466,0.23987994543434135
Parameter-resampled,FF,reproductive1,166,0.3686186540985142,0.2607878953762194
Parameter-resampled,FF,reproductive1,167,0.2430422289626883,0.18604700935216006
Parameter-resampled,FF,reproductive1,168,0.24520232524668992,0.21831016143657553
Parameter-resampled,FF,reproductive1,169,0.2615465913383871,0.25160049683985647
Parameter-resampled,FF,reproductive1,170,0.2660519949849496,0.2667534795711535
Parameter-resampled,FF,reproductive1,171,0.2957727254442415,0.3089281643873531
Parameter-resampled,FF,reproductive1,172,0.294364577640895,0.32187952412369863
Parameter-resampled,FF,reproductive1,173,0.2513751691283928,0.2836911628739954
Parameter-resampled,FF,reproductive1,174,0.19176619099436273,0.22707501286393592
Parameter-resampled,FF,reproductive1,175,0.18164452823919042,0.23611497409029522
Parameter-resampled,FF,reproductive1,176,0.1466194429137774,0.20739181152141928
Parameter-resampled,FF,reproductive1,177,0.10878149002565542,0.17210638094590194
Parameter-resampled,FF,reproductive1,178,0.10854935871837734,0.18638990657111937
Parameter-resampled,FF,reproductive1,179,0.14223216838644132,0.27173521549487156
Parameter-resampled,FF,reproductive1,180,0.13910014377035884,0.2827237154546007
Parameter-resampled,FF,reproductive1,181,0.18430901953599768,0.38408187155001416
Parameter-resampled,FF,reproductive1,182,0.19793812902757327,0.42304342446109916
Parameter-resampled,FF,reproductive1,183,0.18558204028260653,0.4059718074431423
Parameter-resampled,FF,reproductive1,184,0.1687609630781341,0.38269799731053417
Parameter-resampled,FF,reproductive1,185,0.12808398667184823,0.3081630985931126
Parameter-resampled,FF,reproductive1,186,0.12322855069152572,0.30588496076132027
Parameter-resampled,FF,reproductive1,187,0.11048573009181924,0.28766552070181073
Parameter-resampled,FF,reproductive1,188,0.10306410332713285,0.2885267359730977
Parameter-resampled,FF,reproductive1,189,0.11398428262390607,0.3277708095269155
Parameter-resampled,FF,reproductive1,190,0.09359080590392076,0.28812776026363485
Parameter-resampled,FF,reproductive1,191,0.058338713078094434,0.2036862587017764
Parameter-resampled,FF,reproductive1,192,0.05352316577228443,0.2138974003569031
Parameter-resampled,FF,reproductive1,193,0.05327965043291667,0.22893923228714413
Parameter-resampled,FF,reproductive1,194,0.0475559836168327,0.22815584676577422
Parameter-resampled,FF,reproductive1,195,0.056300065080879674,0.2853721776699968
Parameter-resampled,FF,reproductive1,196,0.07563156468003075,0.3911827741666585
Parameter-resampled,FF,reproductive1,197,0.07460471969043901,0.4235063258793291
Parameter-resampled,FF,reproductive1,198,0.05466068925280872,0.35649833802136677
Parameter-resampled,FF,reproductive1,199,0.0560961131523352,0.38149092280833685
Parameter-resampled,FF,reproductive1,200,0.06559688890990271,0.4514226121496851
Parameter-resampled,FF,reproductive1,201,0.06164575817167616,0.4457261756496957
Parameter-resampled,FF,reproductive1,202,0.05183866899847915,0.39137711769389744
Parameter-resampled,FF,reproductive1,203,0.0521907735575378,0.40568833127798937
Parameter-resampled,FF,reproductive1,204,0.04966120522050458,0.4070381062667041
Parameter-resampled,FF,reproductive1,205,0.04780709555689957,0.4169702337422733
Parameter-resampled,FF,reproductive1,206,0.05238728127887681,0.46378233171418354
Parameter-resampled,FF,reproductive1,207,0.05343946468590656,0.4798048082578547
Parameter-resampled,FF,reproductive1,208,0.05287554721941381,0.48409955338351723
Parameter-resampled,FF,reproductive1,209,0.05259036270055992,0.4806648154880168
Parameter-resampled,FF,reproductive1,210,0.05167771871119325,0.478398327242567
Parameter-resampled,FF,reproductive1,211,0.048304337629607924,0.46543046900070617
Parameter-resampled,FF,reproductive1,212,0.04411091406406264,0.43931019486638734
Parameter-resampled,FF,reproductive1,213,0.04343322901267513,0.43695529303333913
Parameter-resampled,FF,reproductive1,214,0.04162826012189068,0.4289754288351206
Parameter-resampled,FF,reproductive1,215,0.03715375339216739,0.3919023127345877
Parameter-resampled,FF,reproductive1,216,0.03512843802471531,0.3825380079029694
Parameter-resampled,FF,reproductive1,217,0.03211514901442866,0.3772856238595553
Parameter-resampled,FF,reproductive1,218,0.022693144784539123,0.275760904965783
Parameter-resampled,FF,reproductive1,219,0.02887846844226359,0.38029342451367637
Parameter-resampled,FF,reproductive1,220,0.030920676239070032,0.4219516968706023
Parameter-resampled,FF,reproductive1,221,0.027310778067008164,0.3814185197199565
Parameter-resampled,FF,reproductive1,222,0.027187991324254743,0.4155515465297347
Parameter-resampled,FF,reproductive1,223,0.027580717043903358,0.42816432135139104
Parameter-resampled,FF,reproductive1,224,0.029435424190311362,0.46407950248835844
Parameter-resampled,FF,reproductive1,225,0.029404873340184788,0.46931740547731277
Parameter-resampled,FF,reproductive1,226,0.029555247732719416,0.47303981530371303
Parameter-resampled,FF,reproductive1,227,0.027115112390894827,0.45040647801055905
Parameter-resampled,FF,reproductive1,228,0.019866787116664928,0.36118446207624555
Parameter-resampled,FF,reproductive1,229,0.016396641139118862,0.3219852024666028
Parameter-resampled,FF,reproductive1,230,0.018125610230066737,0.3702900519245827
Parameter-resampled,FF,reproductive1,231,0.017530618166199302,0.3757307523578412
Parameter-resampled,FF,reproductive1,232,0.017610316205563345,0.3880657371637279
Parameter-resampled,FF,reproductive1,233,0.017526605021377432,0.3924870361797544
Parameter-resampled,FF,reproductive1,234,0.015951107786865853,0.36762098184377423
Parameter-resampled,FF,reproductive1,235,0.012551617633297348,0.3025427195188082
Parameter-resampled,FF,reproductive1,236,0.01197241352100942,0.30334952444688856
Parameter-resampled,FF,reproductive1,237,0.01278710801561865,0.3486232718582908
Parameter-resampled,FF,reproductive1,238,0.01135257350674966,0.32140104967218325
Parameter-resampled,FF,reproductive1,239,0.011759462212285845,0.34437413989051696
Parameter-resampled,FF,reproductive1,240,0.009403457665743685,0.29263182349214184
Parameter-resampled,FF,reproductive1,241,0.009141354440579261,0.32593511299984407
Parameter-resampled,FF,reproductive1,242,0.009408584034199228,0.3439805705360396
Parameter-resampled,FF,reproductive1,243,0.011548723528728537,0.4329866792541001
Parameter-resampled,FF,reproductive1,244,0.01054578541415566,0.40423349818034615
Parameter-resampled,FF,reproductive1,245,0.011368518519549549,0.46172533640756663
Parameter-resampled,FF,reproductive1,246,0.011139446393890936,0.4565383518142523
Parameter-resampled,FF,reproductive1,247,0.011438891758957976,0.47719399516725075
Parameter-resampled,FF,reproductive1,248,0.011226066900438095,0.48243008427556977
Parameter-resampled,FF,reproductive1,249,0.011088224189062084,0.48086479480371946
Parameter-resampled,FF,reproductive1,250,0.01085393803713387,0.4821009652709132
Parameter-resampled,FF,reproductive2,31,19.650754699828003,0.07329600013325013
Parameter-resampled,FF,reproductive2,32,30.101682219630078,0.11570695054587363
Parameter-resampled,FF,reproductive2,33,8.332886379139195,0.033859389743985856
Parameter-resampled,FF,reproductive2,34,8.82360265220905,0.0393476649986694
Parameter-resampled,FF,reproductive2,35,9.655406952488613,0.04588689088274636
Parameter-resampled,FF,reproductive2,36,15.717648602528397,0.07706547418838051
Parameter-resampled,FF,reproductive2,37,14.529768653180813,0.07380906523705058
Parameter-resampled,FF,reproductive2,38,15.509862465526933,0.08417148859668949
Parameter-resampled,FF,reproductive2,39,21.97893133783355,0.12174237813651831
Parameter-resampled,FF,reproductive2,40,21.26438268950955,0.11954947190863685
Parameter-resampled,FF,reproductive2,41,23.320248366972407,0.13409079641413776
Parameter-resampled,FF,reproductive2,42,13.814342743181644,0.08082772897768996
Parameter-resampled,FF,reproductive2,43,11.679922744186998,0.07152926683458621
Parameter-resampled,FF,reproductive2,44,8.285517451916865,0.05255444952075313
Parameter-resampled,FF,reproductive2,45,14.529778888877336,0.10218472804065123
Parameter-resampled,FF,reproductive2,46,11.459503929502745,0.08380856233101347
Parameter-resampled,FF,reproductive2,47,23.376877294845475,0.1730768515028055
Parameter-resampled,FF,reproductive2,48,33.37784027776735,0.25068941030852965
Parameter-resampled,FF,reproductive2,49,29.30473031443409,0.22188117307229271
Parameter-resampled,FF,reproductive2,50,29.354811820130582,0.22483762818070524
Parameter-resampled,FF,reproductive2,51,12.346831583392932,0.09582523214568472
Parameter-resampled,FF,reproductive2,52,13.698277149198944,0.10984009769346377
Parameter-resampled,FF,reproductive2,53,9.802005970196975,0.08017008705758982
Parameter-resampled,FF,reproductive2,54,13.445868669813821,0.11558957557612518
Parameter-resampled,FF,reproductive2,55,15.754715184330585,0.13941662675291808
Parameter-resampled,FF,reproductive2,56,16.14086154608144,0.14689285739387162
Parameter-resampled,FF,reproductive2,57,13.197427586725704,0.12324253558980439
Parameter-resampled,FF,reproductive2,58,12.358354902205813,0.11687945635398471
Parameter-resampled,FF,reproductive2,59,13.82014564435386,0.1343935866647659
Parameter-resampled,FF,reproductive2,60,15.683750772382432,0.15643276829555147
Parameter-resampled,FF,reproductive2,61,12.176189480392777,0.12271114468318887
Parameter-resampled,FF,reproductive2,62,16.23731478903479,0.17016104779897617
Parameter-resampled,FF,reproductive2,63,7.50534016287846,0.08021458935989745
Parameter-resampled,FF,reproductive2,64,6.860287708455145,0.07488451730174694
Parameter-resampled,FF,reproductive2,65,6.376021885873383,0.07425476272588549
Parameter-resampled,FF,reproductive2,66,4.4772333039752725,0.057552036014527234
Parameter-resampled,FF,reproductive2,67,3.3671581143154268,0.047174046698855915
Parameter-resampled,FF,reproductive2,68,5.427925269898412,0.07804905347370412
Parameter-resampled,FF,reproductive2,69,5.792952252688969,0.0852589171883622
Parameter-resampled,FF,reproductive2,70,6.425913752269586,0.09737609612250528
Parameter-resampled,FF,reproductive2,71,6.3388435682193665,0.09718416773062584
Parameter-resampled,FF,reproductive2,72,3.2606705302611045,0.05287702338151809
Parameter-resampled,FF,reproductive2,73,1.3435728327853909,0.023945966395228904
Parameter-resampled,FF,reproductive2,74,1.2806730057422084,0.025850512496235056
Parameter-resampled,FF,reproductive2,75,1.2458183735480473,0.02838084296585754
Parameter-resampled,FF,reproductive2,76,1.1794807732604145,0.028237184695826822
Parameter-resampled,FF,reproductive2,77,2.181510832866858,0.05388082881315748
Parameter-resampled,FF,reproductive2,78,1.1873218683637872,0.03133691975234754
Parameter-resampled,FF,reproductive2,79,0.7935773075160732,0.02359206875249344
Parameter-resampled,FF,reproductive2,80,1.533722975391737,0.049716109339949265
Parameter-resampled,FF,reproductive2,81,2.6276902293157716,0.08829114123679245
Parameter-resampled,FF,reproductive2,82,4.2540312930454975,0.1465923745877556
Parameter-resampled,FF,reproductive2,83,4.299746402170737,0.1492749049466401
Parameter-resampled,FF,reproductive2,84,5.144067415614214,0.18137834455367505
Parameter-resampled,FF,reproductive2,85,2.3519537122952996,0.08433781335461814
Parameter-resampled,FF,reproductive2,86,1.3669991320314723,0.05127733476464573
Parameter-resampled,FF,reproductive2,87,2.1490702056729107,0.0881813703549129
Parameter-resampled,FF,reproductive2,88,2.143277400308857,0.08942162692356087
Parameter-resampled,FF,reproductive2,89,2.2494141106237326,0.09525819484161861
Parameter-resampled,FF,reproductive2,90,1.492213722720218,0.0656227532845456
Parameter-resampled,FF,reproductive2,91,1.3751456242906068,0.06428680228191637
Parameter-resampled,FF,reproductive2,92,1.9723316685213612,0.09527559478439528
Parameter-resampled,FF,reproductive2,93,2.434773082879426,0.11954327808624883
Parameter-resampled,FF,reproductive2,94,2.207990742337118,0.11173390145461105
Parameter-resampled,FF,reproductive2,95,1.7553276056999831,0.09199620550949682
Parameter-resampled,FF,reproductive2,96,1.3894581330432734,0.07469281014879756
Parameter-resampled,FF,reproductive2,97,0.4184578310488524,0.024400973082400006
Parameter-resampled,FF,reproductive2,98,0.26154278368371775,0.018004239166783356
Parameter-resampled,FF,reproductive2,99,0.4399252642073683,0.032612668302586544
Parameter-resampled,FF,reproductive2,100,0.6694386692926262,0.05101213377270258
Parameter-resampled,FF,reproductive2,101,0.6328559696896973,0.05076717445874965
Parameter-resampled,FF,reproductive2,102,0.6413217631437187,0.05410189903165957
Parameter-resampled,FF,reproductive2,103,0.83083784210593,0.07206435437848614
Parameter-resampled,FF,reproductive2,104,0.9419030375817786,0.083394856530626
Parameter-resampled,FF,reproductive2,105,0.5829639888518893,0.05373690039459591
Parameter-resampled,FF,reproductive2,106,0.5358431017992636,0.05232549259157465
Parameter-resampled,FF,reproductive2,107,0.2708273180560467,0.028479694515129435
Parameter-resampled,FF,reproductive2,108,0.20944140611780154,0.024747421353360798
Parameter-resampled,FF,reproductive2,109,0.26216439726188084,0.03521653857306868
Parameter-resampled,FF,reproductive2,110,0.20615443654680743,0.030331885538883618
Parameter-resampled,FF,reproductive2,111,0.44410888901277434,0.06776688209535864
Parameter-resampled,FF,reproductive2,112,0.81578875336972545,0.12707792799069648
Parameter-resampled,FF,reproductive2,113,0.6445445010120311,0.10426408305876628
Parameter-resampled,FF,reproductive2,114,0.9999914682228982,0.163985656368047
Parameter-resampled,FF,reproductive2,115,0.9639394352848328,0.1601134213393785
Parameter-resampled,FF,reproductive2,116,1.230416372648024,0.2090017278353436
Parameter-resampled,FF,reproductive2,117,0.8667600028490215,0.1497467957709981
Parameter-resampled,FF,reproductive2,118,0.9511079587581048,0.1683445651205597
Parameter-resampled,FF,reproductive2,119,0.7538356047599266,0.13610165357586104
Parameter-resampled,FF,reproductive2,120,0.7596466732773239,0.14079872299186613
Parameter-resampled,FF,reproductive2,121,0.8226559705100476,0.1552815714940504
Parameter-resampled,FF,reproductive2,122,0.8968738364204736,0.17077293879971517
Parameter-resampled,FF,reproductive2,123,1.1296845570691723,0.21875010558584815
Parameter-resampled,FF,reproductive2,124,0.6707467863010508,0.13182451756723199
Parameter-resampled,FF,reproductive2,125,0.6113507614313579,0.12355194797972656
Parameter-resampled,FF,reproductive2,126,0.6796654736521978,0.14377216338976068
Parameter-resampled,FF,reproductive2,127,0.49693791001558474,0.10952524934061068
Parameter-resampled,FF,reproductive2,128,0.6754274189515459,0.15250616121663882
Parameter-resampled,FF,reproductive2,129,0.7625684406291409,0.1735731150821003
Parameter-resampled,FF,reproductive2,130,1.1320411266487915,0.26228225685382767
Parameter-resampled,FF,reproductive2,131,0.8668124851678216,0.20125691155899555
Parameter-resampled,FF,reproductive2,132,1.0763911353143623,0.25304873193143845
Parameter-resampled,FF,reproductive2,133,0.7252626193022368,0.1743366631260883
Parameter-resampled,FF,reproductive2,134,0.3858373831287384,0.09630103237140812
Parameter-resampled,FF,reproductive2,135,0.4567725390437552,0.11700984261819367
Parameter-resampled,FF,reproductive2,136,0.5980537261121217,0.15724824931333514
Parameter-resampled,FF,reproductive2,137,0.4843680522672159,0.1338205054316303
Parameter-resampled,FF,reproductive2,138,0.21008573179805345,0.05903563346195314
Parameter-resampled,FF,reproductive2,139,0.3837396830421477,0.11129472326796302
Parameter-resampled,FF,reproductive2,140,0.46913536658988364,0.14166339400187813
Parameter-resampled,FF,reproductive2,141,0.32035489241777537,0.10210059685643696
Parameter-resampled,FF,reproductive2,142,0.30228307103888225,0.09898360256267393
Parameter-resampled,FF,reproductive2,143,0.331306233860691,0.11052236703556437
Parameter-resampled,FF,reproductive2,144,0.42037470147825035,0.14549694300636415
Parameter-resampled,FF,reproductive2,145,0.43776777513571036,0.1535596395383081
Parameter-resampled,FF,reproductive2,146,0.3422773637071315,0.12431648428257937
Parameter-resampled,FF,reproductive2,147,0.3366342325118415,0.12413956542472893
Parameter-resampled,FF,reproductive2,148,0.3397056346194779,0.1274747436213754
Parameter-resampled,FF,reproductive2,149,0.21385228185966304,0.08600512181929937
Parameter-resampled,FF,reproductive2,150,0.21982799534371816,0.09372857627763986
Parameter-resampled,FF,reproductive2,151,0.3032353117777108,0.13074213057800554
Parameter-resampled,FF,reproductive2,152,0.4138225571046781,0.18349552601653205
Parameter-resampled,FF,reproductive2,153,0.3238060055650433,0.14634435739264856
Parameter-resampled,FF,reproductive2,154,0.4032735838599897,0.1843286657086885
Parameter-resampled,FF,reproductive2,155,0.4848109317875145,0.22675099012856856
Parameter-resampled,FF,reproductive2,156,0.30829197812518794,0.1461585343359902
Parameter-resampled,FF,reproductive2,157,0.3124518171016251,0.14955586973246487
Parameter-resampled,FF,reproductive2,158,0.23247218870521877,0.11446833724533054
Parameter-resampled,FF,reproductive2,159,0.15976130239785466,0.08172646209795204
Parameter-resampled,FF,reproductive2,160,0.15260091185624056,0.08143624564148898
Parameter-resampled,FF,reproductive2,161,0.10058326996245871,0.05545962679520024
Parameter-resampled,FF,reproductive2,162,0.1329071165547643,0.07519813885833937
Parameter-resampled,FF,reproductive2,163,0.11710511887076286,0.06866594915191829
Parameter-resampled,FF,reproductive2,164,0.07224247280296546,0.04385056484954816
Parameter-resampled,FF,reproductive2,165,0.041714342901076396,0.026524842521098768
Parameter-resampled,FF,reproductive2,166,0.045775430942883846,0.03238490012050171
Parameter-resampled,FF,reproductive2,167,0.0222802222913407,0.017055343603031358
Parameter-resampled,FF,reproductive2,168,0.026261892206252312,0.023381662149446855
Parameter-resampled,FF,reproductive2,169,0.03280130064224265,0.03155393269073162
Parameter-resampled,FF,reproductive2,170,0.03603692059659438,0.036131937152791206
Parameter-resampled,FF,reproductive2,171,0.04804668645104987,0.05018371666259577
Parameter-resampled,FF,reproductive2,172,0.04942783331359296,0.05404796865488923
Parameter-resampled,FF,reproductive2,173,0.035407427706609915,0.039959294210696696
Parameter-resampled,FF,reproductive2,174,0.021328247338461385,0.025255296638231173
Parameter-resampled,FF,reproductive2,175,0.021342731120426263,0.02774285828681698
Parameter-resampled,FF,reproductive2,176,0.015329661730946163,0.021683661138046487
Parameter-resampled,FF,reproductive2,177,0.009856990864214193,0.015595033900129755
Parameter-resampled,FF,reproductive2,178,0.010928605582904219,0.01876548878409238
Parameter-resampled,FF,reproductive2,179,0.020133430248778433,0.03846501160298916
